code, nom,latitude,longitude,departement
15183,"Saint-Étienne-de-Carlat",44.904722222222219,2.5744444444444441,15
18117,"Jars",47.395833333333336,2.6827777777777775,18
03002,"Agonges",46.606111111111112,3.158611111111111,03
72081,"Cherreau",48.192777777777778,0.68277777777777771,72
72024,"La Bazoge",48.098611111111111,0.15527777777777776,72
22148,"Mérillac",48.255833333333335,-2.3941666666666666,22
19219,"Sainte-Marie-Lapanouze",45.43138888888889,2.3405555555555555,19
47049,"Casseneuil",44.442777777777778,0.62111111111111117,47
45001,"Adon",47.763055555555553,2.7958333333333334,45
24036,"Berbiguières",44.834722222222226,1.0425000000000002,24
13029,"Cornillon-Confoux",43.5625,5.0716666666666663,13
56075,"Guer",47.903888888888886,-2.1205555555555557,56
44067,"Guémené-Penfao",47.630000000000003,-1.8325,44
38109,"Chozeau",45.696388888888883,5.2075000000000005,38
68102,"Geishouse",47.883611111111108,7.0599999999999996,68
27166,"Condé-sur-Iton",48.833055555555561,0.96249999999999991,27
60091,"Bouillancy",49.112500000000004,2.9172222222222222,60
73227,"Saint-Bon-Tarentaise",45.433888888888887,6.6369444444444436,73
06051,"La Croix-sur-Roudoule",43.987500000000004,6.8750000000000009,06
33112,"Caumont",44.694999999999993,-0.0047222222222222223,33
64377,"Mendionde",43.340277777777779,-1.2983333333333331,64
80462,"Lamotte-Buleux",50.187777777777775,1.831388888888889,80
43168,"Saint-Arcons-de-Barges",44.839444444444446,3.9230555555555555,43
53175,"Parné-sur-Roc",48.005833333333335,-0.66833333333333333,53
69155,"Pomeys",45.649722222222223,4.443888888888889,69
69073,"Dareizé",45.902777777777779,4.4911111111111115,69
22340,"Tonquédec",48.669166666666662,-3.3952777777777778,22
22128,"Locarn",48.319722222222225,-3.4222222222222221,22
63283,"Pontaumur",45.868611111111115,2.674722222222222,63
38281,"Noyarey",45.243611111111115,5.631388888888889,38
74167,"Marlens",45.767777777777773,6.3491666666666662,74
38099,"Chevrières",45.1875,5.2902777777777779,38
07124,"Lafarre",45.079444444444448,4.5094444444444441,07
78646,"Versailles",48.804722222222217,2.1341666666666668,78
13065,"Mouriès",43.689166666666665,4.8711111111111114,13
79191,"Niort",46.325000000000003,-0.46222222222222226,79
50315,"Le Mesnillard",48.627222222222223,-1.0727777777777778,50
24548,"Teyjat",45.585833333333333,0.57527777777777778,24
19237,"Saint-Privat",45.138333333333335,2.0988888888888892,19
51219,"Drosnay",48.574444444444445,4.6133333333333333,51
29080,"Hôpital-Camfrout",48.327500000000001,-4.2422222222222219,29
34311,"Tourbes",43.445555555555551,3.3786111111111112,34
49039,"Bourgneuf-en-Mauges",47.312777777777775,-0.83527777777777779,49
85037,"Breuil-Barret",46.652777777777779,-0.68222222222222217,85
17250,"Mosnac",45.505277777777778,-0.52305555555555561,17
43004,"Alleyrac",44.890277777777776,3.986388888888889,43
16110,"Courcôme",45.985555555555557,0.13166666666666665,16
63440,"Valbeleix",45.468888888888891,2.9872222222222224,63
52151,"Cour-l'Évêque",47.966944444444444,4.9758333333333331,52
11169,"Greffeil",43.078611111111115,2.3788888888888891,11
2A300,"San-Gavino-di-Carbini",41.721666666666671,9.1477777777777778,2A
64178,"Castetnau-Camblong",43.326666666666668,-0.78222222222222226,64
42134,"Marcilly-le-Châtel",45.694999999999993,4.0372222222222218,42
29202,"Plounéour-Ménez",48.439166666666665,-3.891111111111111,29
76669,"Sausseuzemare-en-Caux",49.665833333333332,0.34277777777777774,76
62465,"Humbercamps",50.185277777777777,2.5738888888888884,62
39154,"Clairvaux-les-Lacs",46.575000000000003,5.7491666666666665,39
16007,"Alloue",46.026388888888889,0.51527777777777772,16
86152,"Mauprévoir",46.17305555555555,0.51694444444444454,86
82154,"Saint-Amans-de-Pellagal",44.227777777777781,1.108888888888889,82
22067,"Grâces",48.555833333333332,-3.1849999999999996,22
23260,"Vidaillat",45.957777777777778,1.9069444444444443,23
71574,"Verzé",46.377222222222223,4.7350000000000003,71
31279,"Latour",43.20055555555556,1.2808333333333333,31
88017,"Aulnois",48.257222222222225,5.7838888888888889,88
35060,"La Chapelle-du-Lou",48.212777777777781,-1.9922222222222223,35
48075,"Ispagnac",44.370555555555555,3.5358333333333332,48
02463,"Marfontaine",49.803888888888885,3.7697222222222222,02
07120,"Lachamp-Raphaël",44.810555555555553,4.2905555555555557,07
56178,"Pontivy",48.068611111111117,-2.9627777777777782,56
74183,"Mieussy",46.134166666666665,6.5227777777777778,74
39475,"Saint-Amour",46.435555555555553,5.343055555555555,39
69151,"Le Perréon",46.06305555555555,4.6005555555555553,69
25288,"Fournets-Luisans",47.111666666666665,6.5625,25
39200,"Dompierre-sur-Mont",46.559166666666663,5.6086111111111103,39
11402,"Valmigère",42.981666666666669,2.3761111111111113,11
22222,"Plouha",48.675555555555555,-2.9294444444444445,22
53112,"Le Ham",48.380000000000003,-0.37777777777777777,53
24417,"Saint-Germain-des-Prés",45.341944444444444,0.99138888888888888,24
81249,"Sainte-Gemme",44.089166666666671,2.200277777777778,81
12059,"Castanet",44.278333333333329,2.29,12
07051,"Champagne",45.273055555555551,4.8005555555555555,07
54026,"Athienville",48.715833333333336,6.4905555555555559,54
85256,"Saint-Michel-le-Cloucq",46.484444444444442,-0.75305555555555559,85
24496,"Saint-Romain-et-Saint-Clément",45.423888888888889,0.86361111111111111,24
40271,"Sainte-Marie-de-Gosse",43.556666666666665,-1.2380555555555557,40
63115,"Combrailles",45.840555555555561,2.6322222222222225,63
26239,"Plaisians",44.229166666666671,5.3174999999999999,26
48085,"Laval-du-Tarn",44.354166666666671,3.3533333333333335,48
27305,"La Guéroulde",48.814722222222223,0.88749999999999996,27
64488,"Saint-Laurent-Bretagne",43.383333333333333,-0.19916666666666666,64
67354,"Odratzheim",48.600555555555559,7.4886111111111111,67
47254,"Saint-Martin-Curton",44.331944444444446,0.010555555555555556,47
88011,"Arches",48.118333333333332,6.5274999999999999,88
65029,"Arras-en-Lavedan",42.991944444444442,-0.12694444444444444,65
08150,"Écly",49.544166666666662,4.2888888888888888,08
56223,"Saint-Jean-la-Poterie",47.636388888888888,-2.1258333333333335,56
61468,"Sentilly",48.766111111111108,-0.11555555555555556,61
46160,"Latronquière",44.799722222222222,2.0780555555555558,46
25267,"Gennes",47.244999999999997,6.1211111111111105,25
44125,"Piriac-sur-Mer",47.380000000000003,-2.5461111111111112,44
24188,"Fossemagne",45.126944444444447,0.9852777777777777,24
70561,"Villersexel",47.550555555555555,6.4333333333333336,70
46107,"Floressas",44.443888888888885,1.121388888888889,46
24489,"Saint-Priest-les-Fougères",45.543055555555554,1.0108333333333333,24
2B218,"Piedicorte-di-Gaggio",42.235555555555557,9.3286111111111101,2B
87022,"Breuilaufa",46.042499999999997,1.1047222222222224,87
87107,"Nieul",45.92444444444444,1.171388888888889,87
32456,"Tudelle",43.679166666666667,0.28916666666666668,32
01121,"Corlier",46.030277777777776,5.4991666666666665,01
29220,"Pont-l'Abbé",47.867222222222225,-4.2230555555555558,29
06008,"Auvare",43.988055555555555,6.9080555555555563,06
62092,"Beaufort-Blavincourt",50.279444444444444,2.4983333333333335,62
30093,"Conqueyrac",43.946666666666665,3.908611111111111,30
81017,"Arifat",43.784444444444439,2.3641666666666667,81
30036,"Bernis",43.765555555555558,4.2861111111111114,30
16287,"Roullet-Saint-Estèphe",45.583611111111111,0.047222222222222221,16
2B169,"Morosaglia",42.435277777777777,9.3000000000000007,2B
63223,"Menat",46.103888888888889,2.9044444444444442,63
70453,"La Rosière",47.907499999999999,6.6250000000000009,70
61411,"Saint-Jouin-de-Blavou",48.45194444444445,0.47305555555555556,61
73274,"Saint-Pierre-d'Entremont",45.417222222222222,5.8541666666666661,73
85205,"Saint-Cyr-des-Gâts",46.569166666666668,-0.88444444444444437,85
47087,"Engayrac",44.259444444444448,0.88555555555555554,47
54051,"Batilly",49.17305555555555,5.9675000000000002,54
32388,"Sainte-Marie",43.660555555555554,0.87472222222222229,32
56195,"La Roche-Bernard",47.518333333333331,-2.2991666666666664,56
63362,"Saint-Ignat",45.92305555555555,3.2744444444444443,63
83065,"Gassin",43.228611111111114,6.5852777777777778,83
65005,"Allier",43.17722222222222,0.1225,65
58219,"Préporché",46.921944444444442,3.8513888888888892,58
