code, nom,latitude,longitude
2404,"SAINT AMAND MONTROND",46.723270665992132,2.4091813519125158
2401,"BOURGES",47.041596438195832,2.6157247720784547
7402,"TULLE",45.306557620249876,1.8706906436615456
7403,"USSEL",45.548223486578998,2.2032197738245598
7401,"BRIVE",45.219237314173945,1.5082866657871161
5321,"LOUDEAC",48.222030829417712,-2.7085527092885515
2616,"BEAUNE",47.106018580297793,4.7486022329540774
5307,"GUINGAMP",48.542166788254661,-3.1630130447105533
2615,"DIJON",47.391675084643069,5.0863014907330273
5306,"LANNION",48.69160235279422,-3.4057300268668027
2618,"MONTBARD",47.640519796814992,4.5196138661050362
2312,"VERNON",49.214314976230682,1.4943699383616849
5308,"SAINT BRIEUC",48.459679600696894,-2.7409513307349642
5312,"DINAN",48.430888707455665,-2.2135549184278074
5304,"CARHAIX",48.260079030653039,-3.6300714807924304
7405,"AUBUSSON",45.953158657529407,2.2292194885947496
7404,"GUERET",46.205503944189822,1.8417914199548215
4309,"MORTEAU",47.162994626897941,6.5756172251039171
7201,"PERIGUEUX NORD EST DORDOGNE",45.285824784917132,0.62215255572957262
5319,"QUIMPERLE",47.903739554992278,-3.5697369798671716
7202,"EST DORDOGNE",44.961549837960071,1.139525866722465
7203,"BERGERAC",44.834522106436815,0.56875831558333267
4308,"BESANCON",47.22937897576125,6.1481773929860024
4316,"MONTBELIARD",47.420963602750312,6.7605718068056797
8235,"VALLEE DE LA DROME",44.678333183225377,5.2834647083301265
2313,"BERNAY",49.099188325918419,0.60985718303085501
2311,"EVREUX",48.926962068480194,1.0474146889024372
2310,"LOUVIERS",49.296860522209577,1.2329207608780837
2406,"DREUX",48.675851903193156,1.2635931571133834
5324,"CONCARNEAU",47.860943974354463,-3.7904757820648003
2408,"NOGENT LE ROTROU",48.311144408873432,0.98470410995521473
2405,"CHARTRES",48.384895874728109,1.5786756111431435
2407,"CHATEAUDUN",48.131224829618958,1.3897954037053279
5323,"DOUARNENEZ",48.161378085139162,-4.3008573692795791
5322,"QUIMPER",48.005099862703169,-3.9640289999057021
5303,"MORLAIX",48.554956890605261,-3.926998786543773
9407,"AJACCIO",42.052868023211914,8.8806561045411758
5301,"BREST",48.465909838126031,-4.4404964509976681
9409,"BASTIA",42.611843972489936,9.3740357965503733
9410,"CALVI ILE ROUSSE",42.503062025770205,8.8940242049913429
9408,"PORTO VECCHIO SARTENE PROPRIANO",41.654264686207334,9.1061878813875747
9106,"BEAUCAIRE",43.85764752517008,4.6195581719826775
9411,"CORTE GHISONACCIA ALERIA",42.220620583124948,9.232926651257463
9104,"NIMES",43.799073316987382,4.3045716492397101
4211,"THANN-CERNAY",47.827619681170439,7.0398575823275058
5317,"VITRE",48.073361556613023,-1.2285363535671614
9107,"ALES LA GRAND COMBE",44.179885364098524,4.1154348750962217
9112,"SETE",43.462633367037874,3.6711808464129367
9110,"LUNEL",43.678368011233523,4.1149481602226139
9105,"BAGNOLS SUR CEZE",44.132272765917961,4.5500463644695541
5229,"BEAUPREAU",47.272577819582771,-1.0154177347096485
9108,"LE VIGAN GANGES",43.992863179995972,3.6981225630418653
9111,"LODEVE",43.703679119148184,3.353614215558717
7319,"SAINT GAUDENS",43.087523766360881,0.76183531591480602
7328,"L'ISLE JOURDAIN",43.584259686626211,0.87958591057828162
7204,"LANGON",44.515037716891086,-0.23808133285893421
7320,"AUCH",43.604310702121801,0.29097601691786534
7207,"BLAYE",45.166800696417049,-0.53647319180729314
7321,"CONDOM",43.901213208834598,0.40462653377587482
7208,"LIBOURNE",44.930872439470541,-0.12070410052142984
7206,"ARCACHON",44.695346128853892,-0.98298069663982734
9109,"BEZIERS",43.446326296271053,3.055801559210483
5315,"SAINT MALO",48.499774201004335,-1.7976397124838746
5313,"REDON",47.726726428100655,-2.014439466670233
5314,"RENNES",48.061730185011271,-1.7569305674877029
5316,"FOUGERES",48.383470215923502,-1.3143997532873284
2409,"ARGENTON SUR CREUSE",46.576618568918754,1.5425211504222538
2411,"ISSOUDUN",47.008258554468149,1.8725450222934177
2410,"CHATEAUROUX",46.906390135346435,1.4806914422936999
5224,"PORNIC",47.084148383521942,-1.8444293031249299
8308,"MONISTROL YSSINGEAUX",45.187116639289897,4.2177659173921924
2414,"LOCHES",47.047631519357289,0.95424014398672319
2415,"TOURS",47.441298122541987,0.5636426197151333
5222,"LA BAULE",47.370542463007745,-2.3815696848820509
2412,"AMBOISE",47.441415314272284,0.95231993825561845
2413,"CHINON",47.161815898929781,0.36856942007822674
8246,"TASSIN",45.723201658935189,4.6230114696698044
8214,"ISERE NORD EST",45.641540561144929,5.3381523672864963
8212,"GRENOBLE",45.054929084218116,5.8741752050422686
8242,"OULLINS",45.657055395144518,4.7046526822911998
8215,"VIENNE ROUSSILLON",45.407190967849452,5.1127215625056275
8213,"VOIRON",45.281957240841308,5.5138428411330809
8230,"RHONE EST",45.671656834519617,4.9408074529195813
5220,"NANTES",47.260947017579888,-1.5524611691334222
4311,"DOLE",47.009835262482902,5.6259622632431405
7210,"DAX",43.755858524630973,-1.0142671786237172
7216,"PAYS BASQUE",43.340761157005794,-1.2916413604812171
4312,"LONS LE SAUNIER",46.631722503287321,5.671782878316237
4313,"SAINT CLAUDE",46.452451199767722,5.8815037545451583
7211,"MONT DE MARSAN",44.072552497334968,-0.6571451781698523
8226,"SAINT ETIENNE",45.416948808202278,4.3702810517053585
2417,"VENDOME",47.851482204966757,0.98598808238205071
8243,"VAULX MEZIEU",45.76461615853362,5.022322779395215
8314,"BRIOUDE",45.153236511565851,3.4468735987351571
2416,"BLOIS",47.585619830387252,1.3641654650356128
2418,"ROMORANTIN",47.462122122285926,1.8691694920619106
8217,"LOIRE CENTRE",45.638113964489712,4.0903574001120226
8216,"ROANNE",46.010932174985435,4.0499316467862423
8307,"LE PUY",45.073649508889041,3.8594272888923502
2419,"MONTARGIS",47.967125894412561,2.7666432756599684
5205,"CHOLET",47.106507380795847,-0.87382948917230618
2422,"PITHIVIERS",48.164245941454482,2.2490612745327869
2601,"NEVERS",46.951689370260702,3.2591252202968026
2421,"ORLEANS",47.883504354749057,1.946244142987182
7322,"FIGEAC",44.719128930237197,1.9350369160041376
7301,"CAHORS",44.584401745580024,1.4657364966095321
2117,"EPERNAY",49.05270841019091,3.8856201525778133
7212,"AGEN",44.18454544172544,0.48028588306753078
7213,"MARMANDE",44.444304022111503,0.20303848394807286
7214,"VILLENEUVE SUR LOT",44.49880682387905,0.74842487551445092
5218,"ANGERS",47.469266547821221,-0.52688165154382727
9114,"MENDE",44.517555342067268,3.4997012615894678
5219,"SEGRE",47.66811430002636,-0.86220117642915539
5206,"SAUMUR",47.319013979346451,-0.16260055388930958
2506,"NORD COTENTIN",49.531752691746,-1.5777902347050594
2507,"SUD MANCHE",48.679528637222703,-1.2045533940518363
2104,"REIMS",49.254404458471043,4.0601410141202035
2508,"SAINT LO COUTANCES",49.136105148174316,-1.2833586984699459
2111,"VITRY LE FRANCOIS",48.719024839219379,4.6282570512705332
2116,"CHALONS",49.011095807693941,4.5049337163343965
2121,"SEZANNE",48.750784571850673,3.7577472546401762
2118,"CHAUMONT",48.129189516223477,5.200232448423999
2119,"LANGRES",47.83390400412646,5.4023468418611831
2120,"SAINT DIZIER",48.455866443299847,5.0249506391210916
5227,"LAVAL",48.083609825582919,-0.69856840982944601
4105,"PONT A MOUSSON",48.893464124554384,6.0564078913671091
5228,"MAYENNE",48.36127205435637,-0.55651629826767113
5226,"CHATEAU GONTIER",47.8456649122977,-0.77881776438386674
4102,"BRIEY",49.218850006124143,5.8711682662354514
4101,"LONGWY",49.46963580835051,5.6984041716167981
4103,"TOUL",48.641534008637599,5.8947901531515159
4104,"NANCY",48.60458609080785,6.1839456090594185
3107,"CAMBRESIS",50.133468094247327,3.3580933935783195
4106,"LUNEVILLE",48.553824976631461,6.6408296832482403
4107,"MEUSE DU NORD",49.258348167892336,5.366866049474643
5309,"AURAY",47.643192206766713,-3.053911553499876
4108,"MEUSE DU SUD",48.765555602790265,5.3937889961960783
3106,"VALENCIENNES",50.378170881763523,3.4704187258025621
5310,"VANNES",47.643565456630036,-2.5589901716409158
5311,"PLOERMEL",47.951363962506861,-2.3927601852310953
5320,"PONTIVY",48.005415323698337,-2.9503580340796516
5318,"LORIENT",47.879614268895267,-3.3379587628216534
4109,"BASSIN SIDERURGIQUE",49.380848424345189,6.2223223060070021
4110,"METZ",49.069566297611821,6.2478784808722621
2603,"COSNE SUR LOIRE",47.353081750583918,3.2472120080862803
4112,"SARREBOURG",48.764005250353627,6.8927659450724237
4111,"BASSIN HOUILLER",49.095855014715809,6.9050281142485117
3103,"DUNKERQUE",50.946567281827733,2.3693066312297533
2602,"DECIZE",47.031507335321464,3.73354016196325
3104,"FLANDRE LYS",50.741905955319041,2.5649523774705516
3108,"SAMBRE AVESNOIS",50.181151935082561,3.8959531380300323
3105,"DOUAI",50.384922018092823,3.1883988402518155
3101,"LILLE",50.590443215202086,3.0328263156554676
2213,"BEAUVAIS",49.506267773964623,2.0068488691548492
2214,"MERU",49.237491979787471,1.9889596198638031
2210,"SANTERRE OISE SUD-OISE",49.32454160830936,2.5907362866571537
2211,"COMPIEGNE",49.499365203805979,2.8883875769094134
2510,"ALENCON",48.547653061875565,0.08753369896123793
2511,"ARGENTAN",48.775395710940678,0.05580628825957841
2512,"MORTAGNE L AIGLE",48.561986964759356,0.58813943938858015
2509,"FLERS",48.671637684231243,-0.51378293623596882
3112,"LENS",50.432747461174451,2.8445691622563736
3114,"AUDOMAROIS",50.676576242236074,2.1841711178163652
3109,"ARTOIS TERNOIS",50.267581953986948,2.6228608556084909
3115,"MONTREUIL",50.461728877519988,1.8983356632382535
3113,"CALAIS",50.875140947947088,1.9650429359403074
3111,"BOULONNAIS",50.725307804781089,1.7307323984579315
3110,"BASSIN MINIER OUEST",50.541202524726693,2.5902178137732417
8312,"RIOM ST ELOI",45.977094349602332,2.8943542809555844
8313,"AMBERT",45.525755165396085,3.7062603384081938
8315,"ISSOIRE",45.482305157248121,3.1302186823721039
8309,"THIERS",45.862107881145924,3.5328326246412645
8311,"CLERMONT FERRAND",45.670190363150574,2.9494776941093273
7305,"LOURDES",42.917119473866514,-0.071488282120472063
7215,"BEARN",43.23722164425493,-0.54117198456239957
7325,"LANNEMEZAN",43.00936310846042,0.38169335348167904
9115,"PERPIGNAN",42.733965731316317,2.7753997735167433
7304,"TARBES",43.23084969301339,0.10936996115091734
9117,"CERET",42.472447373754356,2.7313626557056994
9116,"PRADES",42.564844546325858,2.2311734619751786
4204,"STRASBOURG",48.587486520789106,7.694365505799972
4205,"MOLSHEIM",48.504650667997382,7.3473725649021002
4203,"SARRE-UNION SAVERNE",48.842384101087617,7.3267810437182588
4207,"SELESTAT",48.295951412102845,7.4427057618406227
4201,"WISSEMBOURG",48.95484306363759,7.9219739109060541
4202,"HAGUENAU",48.849596639226576,7.785447008815539
4209,"COLMAR-NEUF BRISACH",48.082628124307817,7.3144317598610318
4213,"ALTKIRCH",47.573244362472657,7.2357929418525604
8245,"TARARE",45.876961197643517,4.4587033065080472
8247,"VILLEFRANCHE",46.092537862559993,4.5879361641894434
8249,"RILLIEUX",45.859966075726902,4.8406533760046209
8248,"GIVORS",45.547768760368449,4.7416437585987836
4303,"LURE LUXEUIL",47.754466562563842,6.4733987095791257
2610,"DIGOIN",46.468156206227974,4.0779052695828621
4302,"VESOUL",47.661707713281167,6.0441960238625292
4301,"GRAY",47.484161163356404,5.6884504738771522
2605,"LOUHANS",46.667320688966541,5.19091094814031
2604,"CHALON SUR SAONE",46.778434546592457,4.8622525083000241
2609,"MACON",46.413168253790616,4.6419794363013525
2608,"AUTUN",46.941379196672976,4.2845105149966365
5208,"LE MANS",48.030622682935054,0.1663290156215744
5209,"MAMERS",48.312751287804012,0.17068451851943733
5211,"SABLE SUR SARTHE",47.898367221595102,-0.19112560868452355
2302,"PAYS DE CAUX",49.566503401112172,0.82658513285374935
2308,"BOLBEC",49.600812822785528,0.57713189487257877
5212,"LA FLECHE",47.737993871376055,0.26919832045994246
5210,"LA FERTE BERNARD",48.072288679093738,0.63053592731921293
2306,"LE HAVRE",49.520462541291181,0.2591072739982061
8211,"CHAMBERY",45.611245382906304,5.9560518162811098
8209,"MAURIENNE",45.277627606670208,6.5897941525542878
8210,"TARENTAISE",45.555404130705881,6.6350863563080305
8205,"CHABLAIS",46.29193561531914,6.6371651998971908
8207,"ANNECY",45.907590830140606,6.147365138058265
8208,"VALLEE DE L ARVE",45.989130467153153,6.6724707916872719
8206,"GENEVOIS FRANCAIS",46.182285734503289,6.278159269343873
2303,"CAUX MARITIME",49.822797137179265,1.0186136751175141
9314,"ORANGE BOLLENE",44.226056160578644,4.8817438804368534
2301,"ROUEN",49.482721730501154,1.1728882808702263
2307,"FECAMP",49.68934363784291,0.37441358116986961
1135,"YVELINES NORD",48.957826476412279,1.8085529496892838
2305,"FORGES LES EAUX",49.638190865227514,1.5088919712231552
2304,"LE TREPORT",49.904541417831126,1.4751388430067673
2309,"ELBEUF",49.308100570856617,0.99763985481463513
1114,"SEINE ET MARNE SUD",48.460384921543444,2.9124506819899612
7406,"LIMOGES",45.856326948316692,1.2129323800146756
1113,"SEINE ET MARNE NORD",48.878560115134952,2.9662665793720557
1136,"YVELINES SUD",48.707505531945131,1.8662616888158921
5411,"BRESSUIRE",46.861810592042076,-0.54783342424135928
5410,"PARTHENAY",46.635585123104988,-0.21789407518251128
4115,"REMIREMONT",47.983799804120167,6.6952295886548168
5409,"NIORT",46.278339162911649,-0.28040767687289525
5412,"THOUARS",46.954062961523135,-0.19873571375059715
2201,"ABBEVILLE PONTHIEU",50.125185322296559,1.7698005112479609
2202,"AMIENS",49.931789686963313,2.1903380095951079
2203,"SANTERRE SOMME",49.855635519654726,2.7411514271514559
7308,"CASTRES MAZAMET",43.612309203322262,2.3600305650160243
9317,"FREJUS DRAGUIGNAN COGOLIN",43.524860382939501,6.5190595823644175
7306,"ALBI CARMAUX",43.983286230763241,2.187183665841264
7307,"GRAULHET",43.829796903955163,1.8357796649443558
7327,"CASTELSARRASIN",44.069787668239179,1.0346345480831962
9318,"BRIGNOLES",43.49089011850667,5.9862529490502707
7326,"MONTAUBAN",44.100976942214025,1.5161985303232706
9313,"AVIGNON",43.960639979832784,4.9032827236865444
4315,"BELFORT",47.631810092488955,6.9284618829184907
9311,"TOULON",43.190856145099879,6.0594475581556182
9315,"CARPENTRAS",44.087943274503296,5.1998217727754703
9316,"CAVAILLON",43.83692222586857,5.3667563309809001
5215,"FONTENAY LE CTE",46.483165887848344,-0.91500287958965199
5216,"LES SABLES D OLONNES",46.579855562238833,-1.7174463007836438
1166,"HAUTS DE SEINE CENTRE",48.874989010631381,2.2105550780173737
1176,"SEINE SAINT DENIS OUEST",48.936549603545593,2.3698460933932095
5214,"LA ROCHE SUR YON",46.652464832770676,-1.3659252696310529
5217,"CHALLANS",46.862641726855621,-1.9142153928712522
1177,"SEINE SAINT DENIS CENTRE",48.943112389112976,2.4973528816980797
5213,"LES HERBIERS",46.886953939505112,-1.1006187777364917
5415,"MONTMORILLON",46.346842200260262,0.65196572613725501
5413,"POITIERS",46.566468847582541,0.26573246986680271
5414,"CHATELLERAULT",46.877571400885522,0.36239170541735255
7407,"BELLAC",46.148413443396961,1.189473809973046
7409,"ST YRIEIX",45.685976390135224,1.4729920464556752
7408,"SAINT JUNIEN",45.759093934348783,0.91077828212464917
4113,"EPINAL",48.199852593639108,6.3667972013203613
4116,"VOSGES DE L OUEST",48.263132896023187,5.8237427062079279
4114,"SAINT DIE",48.255224638196268,6.9411935129832214
1178,"SEINE SAINT DENIS EST",48.884429785843025,2.5209357162614032
2611,"AUXERRE",47.732227655781962,3.4676085972325392
2614,"JOIGNY",47.945082877772478,3.352176330634709
2613,"AVALLON",47.64819463606586,4.0002458505913605
2612,"SENS",48.206064731204251,3.3124763402736037
1145,"ESSONNE OUEST",48.513540430139706,2.1656656480416436
1144,"ESSONNE EST",48.543562480562123,2.4299862636076726
1195,"VAL D'OISE OUEST",49.102769733917214,2.0193103417589269
00,"Tous",0,0
