code, nom,latitude,longitude
2416,"Gien",47.601455523712026,2.561673887438038
2417,"Montargis",47.965704974341222,2.7699839770239043
3123,"Béthune - Bruay",50.540083993717062,2.5893404539171572
2502,"Caen",49.072941934408981,-0.36198022235296057
2504,"Lisieux",49.04926708844733,0.2351212408140648
2418,"Orléans",47.849990908914293,1.9230812295269391
2419,"Pithiviers",48.177132573280616,2.3049647464962915
2506,"Avranches",48.650379619571773,-1.1796411134833882
2511,"Argentan",48.73137027202327,-0.023634050293146892
2507,"Cherbourg-Octeville",49.479596726301715,-1.5091579983318029
2508,"Coutances",49.128752891847832,-1.4631169816373157
2512,"Flers",48.666801045232788,-0.54510636790233225
2513,"L'Aigle",48.754402616003119,0.49900690503161982
2601,"Beaune",47.034947085626563,4.7589695803636838
2604,"Montbard",47.518443991371626,4.3514857926766934
4102,"Lunéville",48.579264929537771,6.6312847896239777
2610,"Le Creusot - Montceau",46.683149459632126,4.3744402834756109
2603,"Dijon",47.346303325719695,4.9112599776450097
2605,"Morvan",47.10491949602595,3.8037097179094275
2606,"Nevers",46.889949710785302,3.3605449689516775
2607,"Autun",46.960481277761168,4.2552821933221301
2608,"Chalon-sur-Saône",46.762341470027934,4.9095228134410771
2611,"Charolais",46.470435767179289,4.07441759969457
2613,"Avallon",47.513693081124146,3.9338166187420023
2612,"Auxerre",47.791847780176219,3.5701324553156959
8204,"Annonay",45.213682876666276,4.612377875324948
2614,"Sens",48.20133840683441,3.3014996273948847
3111,"Lille",50.580551279038048,3.0459253906291202
3124,"Saint-Omer",50.671346882405807,2.1850368002019227
3116,"Cambrai",50.137456076869292,3.2869180961894893
3117,"Maubeuge",50.181151935082561,3.8959531380300323
8309,"Ambert",45.528966225102067,3.7077136551226912
3121,"Arras",50.291218394037877,2.5367099606433228
3122,"Lens - Hénin",50.437005084242216,2.862060449266794
4104,"Bar-le-Duc",48.765117267322125,5.1710573849563737
4105,"Commercy",48.755014175398728,5.5649570172624081
4103,"Nancy",48.655833247368577,6.1573665585849939
5407,"Royan",45.659494179373972,-0.95096784754657604
4108,"Forbach",48.985149037030752,6.7230458868794507
4109,"Sarrebourg",48.681051149460529,7.0156142661726202
4106,"Verdun",49.22760143955233,5.2803917481440239
4110,"Sarreguemines",49.046145210292529,7.2200023068591319
4107,"Metz",49.128223536073527,6.1297922576567965
4111,"Thionville",49.387160539250154,6.2121686107789627
5303,"Lannion",48.714293098713888,-3.4009603980231757
4114,"Saint-Dié-des-Vosges",48.326719923691215,6.9379103683151078
4112,"Épinal",48.218407819982581,6.4166122202658968
4113,"Remiremont",47.992007600798296,6.7247092268740012
4202,"Molsheim - Obernai",48.48715534441736,7.3572527464468305
4205,"Strasbourg",48.558020037304253,7.6685936809472794
4208,"Mulhouse",47.817365450309097,7.2157163536907074
4115,"Neufchâteau",48.212161815277852,5.8273590243397173
4201,"Haguenau",48.867490921259865,7.722259972977934
4203,"Saverne",48.828390005185156,7.2646340507784792
4204,"Sélestat",48.274155505129222,7.4192449493008361
4304,"Pontarlier",46.860484818932164,6.2404826184357374
4301,"Besançon",47.2408453097134,6.066625997856212
4307,"Saint-Claude",46.471607294465443,5.8870124761272447
4302,"Belfort - Montbéliard - Héricourt",47.554941984539049,6.715856085871903
4303,"Morteau",47.161837194911193,6.7088017228645986
4306,"Lons-le-Saunier",46.683049379288164,5.6539834120694792
5201,"Ancenis",47.456448247369217,-1.1301944242088742
4309,"Vesoul",47.740705340219137,6.1303858979503296
5210,"Mayenne",48.367360224379041,-0.47037033597736444
5203,"Nantes",47.248040417982118,-1.563647164055501
5208,"Segré",47.749046619750601,-1.0053458753893234
5204,"Saint-Nazaire",47.351294225116376,-2.1535749880163002
5205,"Angers",47.484868853633827,-0.48711550519396096
5206,"Cholet",47.119792303668113,-0.85154668573940118
5207,"Saumur",47.266305438573887,-0.12178980155477188
5311,"Redon",47.692934807121098,-2.1376948640512645
5209,"Laval",48.102706197133251,-0.72505742882302882
5212,"La Flèche",47.693575712664256,0.22992644808794624
5211,"La Ferté-Bernard",48.138138514418415,0.65266254006075042
5215,"Challans",46.826848865448454,-1.9265558927919737
5307,"Carhaix-Plouguer",48.290094028489989,-3.4979649535338471
5213,"Le Mans",48.016639819879302,0.21269956131623571
5214,"Sablé-sur-Sarthe",47.844717401386262,-0.31609388559827162
5305,"Saint-Brieuc",48.475063948203584,-2.7142220129754611
5313,"Saint-Malo",48.570876358201573,-1.7957722696524154
5306,"Brest",48.458789658340244,-4.3289226573109971
5308,"Morlaix",48.541965397124649,-3.7514221952745377
5314,"Vitré",48.114062484010411,-1.1820108724243854
5317,"Pontivy",48.060011232472462,-2.9872594417107092
5309,"Quimper",48.052252321158448,-4.032663245040939
5310,"Fougères",48.397544421127179,-1.2535994014482814
5312,"Rennes",48.091409605589874,-1.7863371819750931
5315,"Lorient",47.892118152293207,-3.3775192939391294
5316,"Ploërmel",47.961119563223455,-2.4370123838983946
5401,"Thouars - Loudun",46.959952731390516,-0.07306925207609645
5402,"Châtellerault",46.821631574227709,0.58077897491716046
5318,"Vannes",47.690413758521721,-2.6908225240259034
5404,"Jonzac - Barbezieux-Saint-Hilaire",45.347829447027323,-0.32741978364681629
5405,"Cognac",45.714810379131308,-0.28446448069339192
5403,"Angoulême",45.747798694439858,0.28724393561117428
5406,"Saintes - Saint-Jean-d'Angély",45.829072287694622,-0.5577112785696986
5408,"Rochefort",45.917114591221981,-0.99359416152289359
5409,"La Rochelle",46.175398751390063,-0.947924033545404
5412,"Bressuire",46.848360624506689,-0.55526191282632376
5410,"Niort",46.299274154953721,-0.29020431244248385
5411,"Parthenay",46.664125990869458,-0.22089103111690855
7201,"Bergerac",44.824944766601767,0.50628652385217676
7203,"Sarlat-la-Canéda",44.867493592713274,1.1440148662817369
5413,"Poitiers",46.45395515117211,0.46715814480389067
7302,"Saint-Girons",42.911930710433047,1.1422978859867898
7202,"Périgueux",45.278689891003125,0.75307966616931077
7205,"Libourne",44.99952872024997,-0.0022947032885818792
7206,"Pauillac",45.253114042661068,-0.98634038565415127
7207,"La Teste-de-Buch",44.364107849805045,-0.90256232908497247
7204,"Bordeaux",44.773391808315786,-0.5162296476171967
9314,"Fréjus - Saint-Raphaël",43.379033221461555,6.6305728738765835
7208,"Dax",43.815224040957673,-1.0743428316303365
9407,"Ghisonaccia - Aléria",42.053867102979204,9.3447485746681647
7213,"Oloron-Sainte-Marie",43.077701180404631,-0.75022793043694658
7209,"Agen",44.181060221086319,0.46918095288017436
7210,"Marmande",44.444086025882989,0.18612635793839122
7211,"Villeneuve-sur-Lot",44.509396972521415,0.764461064346868
7212,"Bayonne",43.332664482336092,-1.2873153464112363
7301,"Foix - Pamiers",42.896680604091131,1.6961362008146414
7306,"Saint-Gaudens",42.988831505414268,0.66494944895954444
7214,"Pau",43.317851889890882,-0.45263227995277611
7303,"Millau",43.981671928753052,2.9877751515571571
7305,"Villefranche-de-Rouergue",44.329827297726908,2.0332063488698315
7304,"Rodez",44.432327097738856,2.6463397766584755
8202,"Bourg-en-Bresse",46.278602224859334,5.2178601397198605
7308,"Cahors",44.496871104629669,1.4106401512105808
7309,"Figeac",44.619433863591965,1.9536403733298444
7307,"Auch",43.709712891809673,0.49297395933876659
7311,"Albi",43.95869526506447,2.1526921522158431
7312,"Castres - Mazamet",43.614101890423626,2.4070694382377318
7310,"Tarbes - Lourdes",43.069682145676303,0.14757307594792279
7401,"Tulle",45.328718868979529,1.9046798909748335
7402,"Ussel",45.539754954157615,2.2496366353262327
7313,"Montauban",44.105944473672849,1.2902360772267831
8201,"Ambérieu-en-Bugey",45.930109714362203,5.3522337262719519
8205,"Aubenas",44.588403708292262,4.2199425961153665
7403,"Guéret",46.090539953161333,2.0182967060124555
8203,"Oyonnax",46.122103234060347,5.6066451736755036
7404,"Limoges",45.892408809940953,1.234783149992845
8209,"Bourgoin-Jallieu",45.60728642652775,5.3679943831021903
8211,"Vienne - Roussillon",45.379334970899833,4.9157422542640026
8206,"Montélimar",44.419216745039655,5.0462529462653603
8207,"Romans-sur-Isère",45.095010550139641,5.0905814762143509
8208,"Valence",44.825233961046358,4.918703735630058
8210,"Grenoble",45.120612991062686,5.7202475906449699
9115,"Perpignan",42.733965731316317,2.7753997735167433
8212,"Roanne",46.035509436775037,4.0246358470375112
8213,"Villefranche-sur-Saône",46.077046915651962,4.7013755370278183
8215,"Tarentaise",45.541851804745484,6.6411672321953343
8216,"Chambéry",45.652468728276396,5.8558035349839415
8214,"Lyon",45.789351381335386,4.7514213129109892
8220,"Vallée de l'Arve",46.061900930098105,6.6760760063201747
8217,"Maurienne",45.270929613642643,6.5970272745188527
8218,"Annecy",45.840553702855537,6.1642175930219221
8219,"Genevois Français",46.147100432746782,6.1359423463064768
8301,"Montluçon",46.419760752643967,2.6737902285273925
8302,"Moulins",46.514158284594629,3.3898364722163672
8303,"Vichy",46.18247296361303,3.4047256847945424
8304,"Aurillac",44.89270509392091,2.3894693496270465
9306,"Menton - Vallée de la Roya",43.978984766339941,7.5173551424335656
8305,"Mauriac",45.251613422731488,2.5315148038978328
8306,"Saint-Flour",45.047077057351572,3.0102600987432524
8307,"Brioude",45.151658474086275,3.4481691814178923
8308,"Le Puy-en-Velay",45.037748488877838,3.8624880462755287
8311,"Issoire",45.47333434848786,3.260248464283352
8310,"Clermont-Ferrand",45.792921533079209,2.9421151472626921
9309,"Arles",43.561881303881776,4.6548932668018956
8312,"Thiers",45.861517346183028,3.5660112287316403
9103,"Narbonne",43.069560917885703,2.8237823228845942
9101,"Carcassonne",43.25499263739141,2.3847336059696089
9102,"Limoux",42.933189308893198,2.1834755027892818
9107,"Agde - Pézenas",43.427345468779976,3.4485768478704806
9104,"Alès",44.193829009825848,4.1095930598868975
9105,"Bagnols-sur-Cèze",44.176041131463869,4.5250585444804852
9106,"Nîmes",43.852800540436483,4.3505340587525225
9108,"Béziers",43.463726136317042,2.9942042861887264
9109,"Clermont-l'Hérault - Lodève",43.739655422948395,3.3450996941022271
9110,"Ganges",43.992863179995972,3.6981225630418653
9111,"Montpellier",43.66918288586119,3.8690987847709617
9113,"Lozère",44.517555342067268,3.4997012615894678
9114,"Céret",42.472447373754356,2.7313626557056994
9116,"Prades",42.564844546325858,2.2311734619751786
9301,"Digne-les-Bains",44.135084783761279,6.2320098501343439
9302,"Manosque",43.9163763509859,5.8794165614589975
9303,"Briançon",44.83757341255577,6.62174468888474
9317,"Orange",44.234944491870294,4.8397168341768042
9304,"Gap",44.539575958888094,6.2158016674240981
9305,"Cannes - Antibes",43.659529103237595,6.8041348196124467
9307,"Nice",43.974632309154785,7.0242604492466141
9308,"Aix-en-Provence",43.615481167179233,5.6169757934673026
9403,"Sartène - Propriano",41.630900638670965,8.9431706907343003
9310,"Marseille - Aubagne",43.346217882737307,5.5821555350595489
9312,"Salon-de-Provence",43.642877850820511,5.0834475164484481
9313,"Draguignan",43.581218726926068,6.3664530182643198
9315,"Toulon",43.263176448777315,6.1142549481428095
9316,"Cavaillon - Apt",43.930199806606261,5.3664771284662818
9401,"Ajaccio",42.020951999433926,8.8926892361045127
9402,"Porto-Vecchio",41.63059398524809,9.208893121455537
9404,"Bastia",42.541795304975416,9.3141440261314461
9405,"Calvi - L'Île-Rousse",42.491611940793035,8.8569733804922812
9406,"Corte",42.267255544317905,9.1255602436975636
00,"Tous",0,0
AL,Allemagne,51.165691,10.451526
BE,Belgique,50.503887,4.469936
LU,Luxembourg,49.815273,6.129583
MO,Monaco,43.750298,7.412841
SU,Suisse,46.818188,8.227512
ZZ,Autre,,
